calculated_host_listings_count,availability_365,neighbourhood_n,longitude,room_type_n,price
1.0,0.0,71.0,-73.98507,1.0,145
1.0,66.0,21.0,-73.92677,1.0,150
1.0,0.0,19.0,-73.98327,0.0,250
1.0,0.0,21.0,-73.9291,0.0,55
1.0,148.0,81.0,-73.87104,1.0,130
1.0,0.0,8.0,-73.97248,1.0,250
1.0,25.0,39.0,-73.93,0.0,70
2.0,65.0,44.0,-73.91832,0.0,30
1.0,36.0,1.0,-73.97062,1.0,399
1.0,42.0,20.0,-73.95268,1.0,195
1.0,0.0,17.0,-73.97811,0.0,70
1.0,0.0,9.0,-73.99171,1.0,250
1.0,0.0,44.0,-73.90873,0.0,45
1.0,0.0,15.0,-73.95937,0.0,60
87.0,357.0,19.0,-73.99002,1.0,245
1.0,64.0,14.0,-74.00431,1.0,170
8.0,135.0,8.0,-73.97299,1.0,99
1.0,215.0,6.0,-73.95649,1.0,190
1.0,0.0,31.0,-73.90639,0.0,55
1.0,0.0,22.0,-73.96559,0.0,47
19.0,219.0,14.0,-73.99686,1.0,139
1.0,0.0,5.0,-73.98062,1.0,300
1.0,0.0,12.0,-73.96319,1.0,90
1.0,44.0,2.0,-73.94225,0.0,39
1.0,27.0,16.0,-73.97697,1.0,150
10.0,365.0,8.0,-73.96862,1.0,199
1.0,287.0,76.0,-74.00028,1.0,145
1.0,180.0,46.0,-73.77727,0.0,88
1.0,41.0,11.0,-74.0018,1.0,179
1.0,70.0,6.0,-73.94682,1.0,120
15.0,285.0,6.0,-73.95167,0.0,55
1.0,363.0,19.0,-73.98442,1.0,450
3.0,156.0,73.0,-73.95692,1.0,180
1.0,0.0,21.0,-73.92239,0.0,60
1.0,62.0,8.0,-73.97801,1.0,199
2.0,11.0,12.0,-73.96161,1.0,209
1.0,0.0,83.0,-73.89085,0.0,50
3.0,21.0,52.0,-73.99673,1.0,200
1.0,316.0,160.0,-73.80601,1.0,93
1.0,172.0,67.0,-73.97009,1.0,150
3.0,174.0,34.0,-73.98455,1.0,250
5.0,286.0,6.0,-73.93301,1.0,68
2.0,255.0,6.0,-73.95183,1.0,100
1.0,5.0,8.0,-73.96724,0.0,59
1.0,0.0,21.0,-73.92231,0.0,55
1.0,180.0,137.0,-74.00828,1.0,125
1.0,15.0,13.0,-73.96882,1.0,550
1.0,198.0,12.0,-73.94492,1.0,190
1.0,37.0,3.0,-73.9655,0.0,58
2.0,170.0,2.0,-73.94359,1.0,225
1.0,0.0,4.0,-73.94698,1.0,120
1.0,344.0,21.0,-73.9223,0.0,90
1.0,44.0,15.0,-73.96033,1.0,148
1.0,0.0,16.0,-73.98214,0.0,100
1.0,6.0,20.0,-73.95386,1.0,200
1.0,0.0,6.0,-73.93303,0.0,89
1.0,89.0,15.0,-73.95529,1.0,200
1.0,0.0,28.0,-73.95375,0.0,54
1.0,0.0,8.0,-73.97024,1.0,159
2.0,0.0,15.0,-73.95149,0.0,41
3.0,207.0,28.0,-73.956,1.0,510
2.0,343.0,54.0,-73.93468,0.0,60
4.0,360.0,54.0,-73.93003,0.0,90
1.0,128.0,12.0,-73.96045,0.0,89
1.0,250.0,33.0,-73.99464,1.0,200
4.0,0.0,12.0,-73.93623,0.0,50
5.0,359.0,25.0,-73.93128,0.0,89
1.0,48.0,6.0,-73.95195,1.0,150
2.0,120.0,96.0,-74.00484,1.0,210
1.0,90.0,79.0,-74.00893,0.0,50
8.0,309.0,1.0,-73.9835,0.0,100
1.0,244.0,49.0,-73.91522,0.0,42
3.0,251.0,15.0,-73.93653,0.0,55
1.0,158.0,6.0,-73.95429,1.0,180
1.0,0.0,1.0,-73.97313,0.0,181
3.0,113.0,12.0,-73.95302,1.0,315
2.0,79.0,107.0,-73.73658,0.0,65
1.0,318.0,30.0,-73.93985,0.0,85
6.0,258.0,16.0,-73.97643,0.0,60
2.0,0.0,6.0,-73.94084,0.0,41
1.0,0.0,20.0,-73.95799,1.0,200
3.0,247.0,2.0,-73.94556,0.0,135
1.0,0.0,90.0,-74.0284,0.0,80
1.0,0.0,6.0,-73.92803,1.0,229
1.0,0.0,6.0,-73.95208,0.0,50
4.0,0.0,1.0,-73.98373,1.0,209
1.0,0.0,29.0,-73.97166,0.0,60
1.0,3.0,14.0,-73.9955,1.0,250
3.0,356.0,60.0,-73.99458,0.0,85
1.0,15.0,114.0,-73.93166,2.0,165
1.0,0.0,2.0,-73.94186,1.0,175
1.0,0.0,12.0,-73.96378,0.0,68
1.0,0.0,6.0,-73.95405,1.0,125
1.0,6.0,2.0,-73.95134,1.0,250
1.0,0.0,13.0,-73.96969,1.0,225
1.0,320.0,1.0,-73.98694,1.0,170
1.0,0.0,12.0,-73.95629,1.0,155
1.0,0.0,99.0,-73.90224,0.0,80
1.0,17.0,22.0,-73.96417,0.0,75
1.0,0.0,52.0,-73.99567,1.0,300
1.0,0.0,2.0,-73.95105,1.0,200
1.0,50.0,12.0,-73.96115,1.0,195
13.0,365.0,58.0,-73.83455,0.0,75
1.0,30.0,56.0,-73.92782,1.0,225
1.0,34.0,15.0,-73.91808,0.0,30
1.0,0.0,22.0,-73.95486,0.0,60
1.0,10.0,6.0,-73.95069,0.0,50
1.0,267.0,6.0,-73.95082,1.0,140
1.0,157.0,12.0,-73.96101,1.0,145
2.0,105.0,83.0,-73.85776,1.0,69
3.0,89.0,143.0,-73.8193,0.0,39
1.0,0.0,19.0,-73.98758,0.0,150
3.0,45.0,37.0,-73.83571,0.0,56
1.0,76.0,7.0,-73.98891,0.0,350
1.0,0.0,9.0,-73.99092,1.0,170
1.0,45.0,53.0,-73.99709,1.0,200
1.0,0.0,6.0,-73.92706,0.0,30
1.0,0.0,12.0,-73.95074,1.0,120
2.0,69.0,4.0,-73.9432,0.0,65
13.0,71.0,20.0,-73.94477,1.0,129
1.0,0.0,7.0,-73.98577,1.0,250
2.0,0.0,56.0,-73.91415,0.0,89
1.0,0.0,29.0,-73.967,1.0,165
1.0,0.0,39.0,-73.91983,1.0,100
2.0,100.0,6.0,-73.93783,1.0,100
1.0,15.0,32.0,-73.99758,1.0,200
2.0,0.0,2.0,-73.95519,1.0,295
2.0,216.0,12.0,-73.95983,1.0,125
1.0,10.0,43.0,-74.00612,1.0,200
1.0,135.0,2.0,-73.94214,0.0,100
1.0,0.0,14.0,-73.99882,0.0,150
2.0,21.0,22.0,-73.96289,0.0,55
1.0,0.0,20.0,-73.94786,1.0,140
1.0,158.0,103.0,-73.86092,0.0,55
2.0,3.0,8.0,-73.98148,1.0,300
1.0,0.0,21.0,-73.91673,0.0,91
96.0,342.0,1.0,-73.96594,1.0,220
1.0,0.0,79.0,-74.0106,0.0,40
1.0,0.0,12.0,-73.95705,0.0,75
1.0,0.0,6.0,-73.95865,0.0,45
2.0,210.0,2.0,-73.94444,0.0,47
2.0,280.0,12.0,-73.96252,0.0,70
7.0,352.0,12.0,-73.9314,0.0,51
1.0,0.0,22.0,-73.96811,0.0,44
1.0,0.0,28.0,-73.95485,1.0,86
11.0,364.0,8.0,-73.98594,1.0,1000
2.0,38.0,27.0,-74.00314,0.0,190
2.0,364.0,4.0,-73.945,1.0,400
1.0,0.0,12.0,-73.95135,0.0,85
3.0,347.0,85.0,-73.74941,1.0,250
1.0,0.0,8.0,-73.98215,1.0,220
1.0,0.0,11.0,-74.00621,1.0,190
1.0,0.0,79.0,-74.01735,0.0,25
3.0,365.0,56.0,-73.90918,0.0,80
2.0,22.0,99.0,-73.89454,0.0,50
1.0,0.0,21.0,-73.92905,1.0,160
8.0,272.0,28.0,-73.96222,1.0,80
1.0,0.0,29.0,-73.96485,0.0,150
1.0,0.0,23.0,-73.99098,1.0,120
1.0,130.0,12.0,-73.95902,1.0,185
1.0,89.0,12.0,-73.94894,0.0,150
1.0,362.0,12.0,-73.95837,1.0,350
1.0,27.0,3.0,-73.96759,1.0,175
1.0,0.0,4.0,-73.94105,2.0,45
1.0,0.0,52.0,-73.9943,0.0,69
1.0,0.0,79.0,-74.0224,0.0,35
1.0,50.0,3.0,-73.95982,1.0,210
1.0,167.0,52.0,-73.9992,1.0,260
3.0,363.0,15.0,-73.92912,0.0,58
1.0,4.0,2.0,-73.95259,1.0,115
1.0,0.0,12.0,-73.92861,2.0,60
1.0,189.0,3.0,-73.96677,1.0,130
1.0,0.0,8.0,-73.96575,0.0,40
1.0,0.0,20.0,-73.95719,0.0,65
1.0,90.0,111.0,-73.99268,0.0,52
2.0,131.0,76.0,-73.99743,1.0,123
2.0,0.0,8.0,-73.97555,0.0,58
1.0,0.0,7.0,-73.99604,0.0,100
1.0,90.0,26.0,-73.97965,1.0,134
8.0,363.0,114.0,-73.93091,2.0,28
1.0,0.0,14.0,-73.9982,1.0,129
1.0,0.0,20.0,-73.95575,1.0,20
1.0,0.0,19.0,-73.98969,0.0,115
1.0,0.0,21.0,-73.9334,0.0,40
3.0,278.0,100.0,-73.91751,0.0,40
15.0,232.0,71.0,-73.98456,0.0,100
2.0,361.0,79.0,-74.00076,0.0,70
1.0,40.0,64.0,-73.99664,0.0,120
1.0,13.0,50.0,-73.98786,0.0,99
1.0,83.0,30.0,-73.94326,1.0,90
1.0,321.0,6.0,-73.95018,1.0,99
11.0,271.0,7.0,-73.99073,0.0,165
4.0,349.0,70.0,-73.89376,0.0,65
1.0,290.0,8.0,-73.97828,1.0,158
1.0,365.0,6.0,-73.94616,0.0,89
1.0,90.0,6.0,-73.94658,0.0,50
1.0,10.0,12.0,-73.9506,1.0,250
1.0,280.0,14.0,-74.00047,1.0,225
91.0,347.0,28.0,-73.96116,1.0,125
6.0,170.0,6.0,-73.90665,0.0,43
2.0,145.0,7.0,-73.99707,1.0,148
1.0,0.0,30.0,-73.94188,0.0,70
2.0,0.0,149.0,-73.78821,0.0,40
1.0,0.0,19.0,-73.98161,1.0,174
1.0,42.0,4.0,-73.94698,0.0,99
1.0,0.0,52.0,-73.99374,0.0,119
31.0,156.0,26.0,-73.97627,1.0,150
4.0,2.0,25.0,-73.94676,0.0,55
1.0,0.0,27.0,-74.00466,1.0,200
1.0,188.0,2.0,-73.95285,1.0,125
1.0,0.0,23.0,-73.98573,1.0,160
20.0,339.0,7.0,-73.99235,1.0,160
1.0,135.0,152.0,-73.74986,1.0,101
1.0,30.0,22.0,-73.95693,1.0,195
2.0,106.0,14.0,-73.99899,1.0,275
1.0,0.0,16.0,-73.98116,1.0,160
103.0,247.0,31.0,-73.90824,0.0,40
1.0,0.0,21.0,-73.9381,1.0,68
1.0,210.0,56.0,-73.90727,1.0,87
1.0,0.0,15.0,-73.96369,1.0,105
4.0,168.0,4.0,-73.94448,0.0,99
29.0,329.0,28.0,-73.9574,1.0,145
3.0,180.0,12.0,-73.94595,0.0,95
1.0,0.0,26.0,-73.9824,1.0,250
1.0,0.0,22.0,-73.96155,0.0,65
1.0,155.0,1.0,-73.96661,1.0,300
1.0,0.0,12.0,-73.96236,1.0,225
2.0,365.0,2.0,-73.94219,0.0,73
1.0,6.0,96.0,-74.00462,0.0,63
2.0,0.0,20.0,-73.95876,0.0,80
1.0,0.0,39.0,-73.92327,1.0,204
3.0,269.0,20.0,-73.95513,0.0,65
1.0,0.0,12.0,-73.96533,1.0,200
2.0,0.0,15.0,-73.9396,0.0,44
65.0,365.0,7.0,-73.99811,1.0,300
1.0,0.0,19.0,-73.97889,0.0,50
1.0,0.0,15.0,-73.95038,1.0,95
1.0,156.0,12.0,-73.95412,0.0,140
1.0,330.0,12.0,-73.96351,1.0,320
8.0,312.0,5.0,-73.98155,1.0,350
1.0,121.0,1.0,-73.98375,1.0,320
1.0,254.0,17.0,-73.97985,1.0,149
2.0,328.0,56.0,-73.91334,0.0,99
15.0,327.0,28.0,-73.95225,1.0,99
1.0,0.0,14.0,-73.99612,1.0,429
15.0,208.0,28.0,-73.94775,1.0,99
65.0,364.0,14.0,-74.00015,1.0,210
1.0,0.0,19.0,-73.98827,1.0,125
1.0,20.0,14.0,-73.99741,1.0,200
4.0,169.0,90.0,-74.03022,0.0,99
1.0,0.0,2.0,-73.94603,1.0,80
1.0,2.0,2.0,-73.95266,0.0,82
1.0,0.0,7.0,-73.99318,1.0,200
2.0,250.0,21.0,-73.90578,0.0,75
1.0,0.0,7.0,-73.98719,0.0,200
1.0,3.0,79.0,-73.99684,1.0,260
1.0,0.0,15.0,-73.94828,1.0,110
1.0,0.0,3.0,-73.96699,0.0,65
1.0,177.0,2.0,-73.94217,1.0,100
2.0,0.0,12.0,-73.9552,0.0,65
2.0,24.0,12.0,-73.95278,1.0,180
1.0,0.0,2.0,-73.94621,1.0,129
10.0,352.0,21.0,-73.91639,0.0,64
1.0,0.0,1.0,-73.96918,0.0,130
2.0,158.0,193.0,-74.00101,0.0,95
3.0,18.0,19.0,-73.97878,0.0,65
1.0,0.0,8.0,-73.98974,0.0,300
1.0,18.0,19.0,-73.98729,0.0,80
6.0,241.0,2.0,-73.94288,0.0,53
1.0,0.0,12.0,-73.93281,0.0,80
1.0,0.0,11.0,-74.00267,0.0,55
33.0,362.0,28.0,-73.96092,1.0,139
13.0,242.0,1.0,-73.98816,1.0,260
2.0,33.0,14.0,-74.00004,1.0,199
2.0,0.0,30.0,-73.93469,1.0,99
1.0,32.0,45.0,-73.96556,0.0,49
1.0,0.0,14.0,-73.99902,1.0,199
3.0,173.0,79.0,-74.00338,0.0,70
1.0,73.0,21.0,-73.9209,0.0,37
1.0,81.0,11.0,-74.00063,1.0,220
3.0,54.0,2.0,-73.95562,0.0,57
50.0,364.0,5.0,-73.97664,1.0,150
2.0,169.0,2.0,-73.95831,0.0,70
1.0,0.0,7.0,-73.99681,1.0,135
1.0,3.0,17.0,-73.97863,1.0,115
1.0,65.0,179.0,-74.0985,0.0,89
5.0,19.0,7.0,-73.98681,2.0,95
1.0,84.0,12.0,-73.94431,1.0,225
6.0,318.0,6.0,-73.94972,0.0,75
2.0,315.0,12.0,-73.94053,1.0,200
1.0,365.0,1.0,-73.9736,0.0,587
1.0,33.0,45.0,-73.96068,1.0,150
1.0,0.0,21.0,-73.91701,0.0,85
2.0,365.0,43.0,-74.00665,0.0,57
1.0,362.0,112.0,-73.77069,1.0,2600
1.0,0.0,126.0,-73.89666,1.0,125
2.0,90.0,28.0,-73.95456,2.0,90
5.0,365.0,173.0,-73.82931,0.0,65
1.0,179.0,10.0,-73.98218,1.0,130
1.0,0.0,21.0,-73.91961,1.0,99
1.0,0.0,19.0,-73.98759,0.0,200
1.0,270.0,6.0,-73.94848,0.0,55
8.0,321.0,1.0,-73.98272,0.0,100
4.0,0.0,19.0,-73.97806,1.0,157
5.0,282.0,178.0,-73.74833,0.0,34
5.0,0.0,19.0,-73.98406,0.0,119
2.0,133.0,27.0,-74.0008,0.0,75
2.0,0.0,15.0,-73.95121,0.0,37
1.0,0.0,22.0,-73.95535,0.0,47
1.0,15.0,21.0,-73.92947,1.0,120
1.0,0.0,15.0,-73.9261,0.0,55
1.0,189.0,13.0,-73.9695,1.0,120
1.0,52.0,15.0,-73.94182,1.0,250
1.0,332.0,4.0,-73.93654,0.0,75
1.0,0.0,28.0,-73.94694,1.0,170
5.0,354.0,172.0,-74.1285,1.0,135
28.0,60.0,20.0,-73.95312,0.0,249
1.0,0.0,67.0,-73.97566,0.0,70
2.0,129.0,7.0,-73.99387,0.0,69
1.0,309.0,56.0,-73.93108,1.0,110
1.0,0.0,21.0,-73.9289,0.0,60
1.0,0.0,33.0,-73.99806,1.0,175
1.0,0.0,15.0,-73.95187,0.0,55
1.0,0.0,19.0,-73.98058,0.0,77
2.0,0.0,54.0,-73.94994,1.0,65
2.0,35.0,63.0,-73.8539,1.0,99
2.0,0.0,6.0,-73.92588,0.0,65
7.0,177.0,200.0,-73.84588,0.0,38
8.0,152.0,20.0,-73.94253,1.0,80
1.0,66.0,21.0,-73.92111,1.0,200
1.0,179.0,102.0,-74.00368,1.0,345
1.0,179.0,2.0,-73.94718,1.0,300
1.0,11.0,53.0,-73.99843,1.0,125
1.0,0.0,39.0,-73.91806,1.0,84
1.0,279.0,41.0,-74.07834,0.0,58
1.0,351.0,12.0,-73.94804,0.0,80
1.0,0.0,12.0,-73.94383,1.0,155
1.0,99.0,12.0,-73.95857,1.0,199
1.0,305.0,30.0,-73.93666,0.0,60
2.0,0.0,12.0,-73.94556,0.0,35
1.0,0.0,12.0,-73.95053,1.0,175
1.0,233.0,7.0,-73.98871,1.0,499
1.0,0.0,29.0,-73.97369,1.0,150
1.0,5.0,50.0,-73.98543,1.0,225
1.0,50.0,11.0,-74.00162,1.0,245
5.0,313.0,124.0,-73.82003,0.0,40
1.0,1.0,4.0,-73.93781,2.0,60
1.0,0.0,28.0,-73.95321,1.0,170
1.0,25.0,28.0,-73.95159,1.0,125
2.0,233.0,4.0,-73.93984,0.0,47
1.0,0.0,12.0,-73.96279,1.0,160
1.0,75.0,6.0,-73.92238,0.0,60
1.0,248.0,6.0,-73.91418,1.0,110
1.0,0.0,77.0,-74.00737,1.0,650
1.0,11.0,8.0,-73.96169,1.0,150
1.0,0.0,23.0,-73.98911,0.0,86
1.0,255.0,22.0,-73.95817,1.0,189
2.0,0.0,1.0,-73.97259,1.0,350
1.0,355.0,14.0,-73.99589,1.0,139
1.0,0.0,18.0,-73.92695,1.0,175
2.0,0.0,12.0,-73.95652,0.0,41
1.0,0.0,153.0,-73.84599,1.0,100
2.0,229.0,24.0,-73.96175,1.0,125
1.0,2.0,28.0,-73.96157,1.0,200
1.0,0.0,3.0,-73.96888,1.0,100
1.0,105.0,8.0,-73.97683,1.0,300
8.0,252.0,18.0,-73.92708,0.0,90
1.0,0.0,51.0,-73.94564,0.0,80
1.0,9.0,14.0,-73.99631,1.0,390
1.0,0.0,30.0,-73.93751,0.0,50
2.0,273.0,123.0,-74.01392,1.0,99
1.0,0.0,8.0,-73.96922,0.0,65
2.0,352.0,68.0,-73.98307,1.0,766
1.0,81.0,21.0,-73.92662,1.0,350
2.0,215.0,7.0,-73.99112,1.0,199
1.0,364.0,52.0,-74.00001,1.0,250
2.0,141.0,43.0,-74.00986,1.0,475
4.0,89.0,56.0,-73.91164,0.0,49
3.0,149.0,21.0,-73.92338,0.0,55
7.0,319.0,114.0,-73.93173,2.0,28
1.0,167.0,8.0,-73.98137,1.0,339
1.0,0.0,12.0,-73.94835,0.0,600
6.0,277.0,11.0,-74.00331,1.0,190
1.0,0.0,12.0,-73.94742,0.0,43
1.0,0.0,6.0,-73.94797,0.0,61
1.0,284.0,23.0,-73.99058,1.0,300
1.0,0.0,14.0,-74.00325,1.0,260
1.0,36.0,116.0,-73.82961,1.0,150
1.0,8.0,20.0,-73.95515,1.0,115
7.0,61.0,21.0,-73.9284,0.0,42
29.0,298.0,28.0,-73.95756,1.0,117
1.0,348.0,4.0,-73.93955,1.0,110
1.0,0.0,30.0,-73.94638,1.0,200
1.0,0.0,19.0,-73.97787,1.0,135
1.0,188.0,8.0,-73.963,0.0,90
1.0,37.0,46.0,-73.78882,1.0,64
2.0,266.0,31.0,-73.90582,0.0,50
1.0,0.0,20.0,-73.95434,1.0,225
1.0,0.0,54.0,-73.94537,1.0,80
1.0,13.0,52.0,-73.99355,0.0,120
11.0,148.0,0.0,-73.98195,0.0,42
1.0,0.0,1.0,-73.97729,1.0,295
1.0,0.0,2.0,-73.94585,0.0,44
3.0,344.0,6.0,-73.946,0.0,70
1.0,364.0,47.0,-73.89829,0.0,70
1.0,26.0,18.0,-73.92886,0.0,71
1.0,83.0,54.0,-73.94539,0.0,150
1.0,364.0,21.0,-73.91913,1.0,165
1.0,306.0,133.0,-73.85954,1.0,93
1.0,22.0,87.0,-73.86759,1.0,49
1.0,0.0,8.0,-73.97199,0.0,90
2.0,31.0,15.0,-73.93917,1.0,88
1.0,29.0,75.0,-74.02974,1.0,150
29.0,321.0,28.0,-73.95735,1.0,142
1.0,365.0,79.0,-73.99805,1.0,196
1.0,322.0,103.0,-73.89569,1.0,100
1.0,0.0,24.0,-73.94882,0.0,30
10.0,365.0,111.0,-74.00722,0.0,50
5.0,282.0,7.0,-73.98956,1.0,230
1.0,0.0,19.0,-73.98872,1.0,99
1.0,0.0,21.0,-73.91943,1.0,99
1.0,145.0,84.0,-73.88724,1.0,99
1.0,175.0,16.0,-73.97365,1.0,250
3.0,20.0,6.0,-73.94678,1.0,109
12.0,211.0,8.0,-73.9616,1.0,240
1.0,10.0,52.0,-73.99971,1.0,350
3.0,244.0,3.0,-73.96634,1.0,140
15.0,336.0,7.0,-73.98545,1.0,200
1.0,334.0,6.0,-73.92768,0.0,42
1.0,0.0,20.0,-73.94434,0.0,50
1.0,364.0,12.0,-73.96181,0.0,150
1.0,54.0,88.0,-73.86008,0.0,75
1.0,269.0,12.0,-73.96104,1.0,152
27.0,358.0,6.0,-73.93123,0.0,42
6.0,230.0,41.0,-74.07897,1.0,289
2.0,151.0,7.0,-73.98891,0.0,79
1.0,0.0,52.0,-74.00123,1.0,225
1.0,0.0,10.0,-73.98361,1.0,250
3.0,365.0,10.0,-73.99047,1.0,254
1.0,178.0,77.0,-74.01049,1.0,1000
2.0,252.0,13.0,-73.97651,1.0,160
1.0,0.0,12.0,-73.95318,1.0,295
1.0,0.0,20.0,-73.94599,0.0,45
1.0,0.0,12.0,-73.96245,0.0,50
1.0,89.0,156.0,-73.86527,1.0,100
23.0,319.0,5.0,-73.97297,1.0,300
1.0,78.0,56.0,-73.90934,0.0,90
1.0,282.0,12.0,-73.95304,0.0,80
6.0,36.0,83.0,-73.8756,1.0,69
1.0,15.0,15.0,-73.96003,1.0,110
5.0,57.0,69.0,-73.86198,0.0,142
1.0,120.0,12.0,-73.95465,1.0,225
1.0,104.0,56.0,-73.92162,0.0,90
1.0,7.0,4.0,-73.9397,1.0,140
1.0,0.0,8.0,-73.98943,1.0,180
3.0,161.0,39.0,-73.91901,0.0,33
1.0,158.0,2.0,-73.9439,1.0,125
1.0,19.0,20.0,-73.95213,1.0,330
3.0,298.0,124.0,-73.82538,1.0,90
1.0,363.0,12.0,-73.95454,1.0,150
1.0,0.0,2.0,-73.95391,0.0,30
1.0,0.0,13.0,-73.97458,1.0,150
1.0,0.0,150.0,-73.90988,0.0,24
1.0,0.0,8.0,-73.96704,1.0,145
1.0,25.0,24.0,-73.9447,1.0,150
1.0,365.0,1.0,-73.97353,0.0,500
1.0,0.0,34.0,-73.99484,0.0,155
1.0,0.0,63.0,-73.83723,2.0,60
1.0,0.0,8.0,-73.98091,1.0,99
2.0,0.0,8.0,-73.96569,0.0,120
1.0,51.0,30.0,-73.94329,0.0,40
1.0,7.0,12.0,-73.95703,1.0,195
1.0,250.0,12.0,-73.93837,1.0,465
87.0,355.0,28.0,-73.94939,1.0,165
1.0,328.0,28.0,-73.95988,1.0,284
1.0,82.0,12.0,-73.95724,2.0,100
1.0,0.0,15.0,-73.95578,1.0,75
1.0,0.0,12.0,-73.93063,0.0,60
1.0,126.0,47.0,-73.89338,0.0,44
2.0,365.0,21.0,-73.92511,0.0,130
18.0,319.0,94.0,-73.81542,0.0,135
3.0,50.0,23.0,-73.98938,0.0,61
32.0,314.0,8.0,-73.95962,0.0,60
3.0,335.0,37.0,-73.80067,0.0,54
2.0,258.0,44.0,-73.90896,0.0,48
2.0,341.0,81.0,-73.87444,0.0,55
1.0,0.0,12.0,-73.96601,0.0,80
3.0,321.0,6.0,-73.95499,0.0,63
1.0,365.0,4.0,-73.9479,1.0,295
4.0,3.0,37.0,-73.79629,0.0,98
1.0,0.0,19.0,-73.98688,0.0,100
12.0,310.0,8.0,-73.96175,1.0,300
1.0,13.0,15.0,-73.93597,1.0,149
1.0,250.0,20.0,-73.94547,1.0,199
1.0,90.0,27.0,-73.99943,1.0,800
1.0,0.0,2.0,-73.94537,0.0,48
1.0,360.0,214.0,-73.91846,1.0,250
1.0,232.0,109.0,-74.16062,0.0,54
1.0,102.0,2.0,-73.94315,0.0,110
3.0,0.0,12.0,-73.94071,0.0,50
2.0,107.0,21.0,-73.90988,1.0,100
1.0,21.0,2.0,-73.94161,0.0,50
1.0,0.0,21.0,-73.91646,0.0,65
1.0,0.0,3.0,-73.9627,0.0,40
1.0,0.0,8.0,-73.97309,1.0,250
1.0,115.0,12.0,-73.92975,0.0,65
1.0,107.0,7.0,-73.99032,1.0,175
2.0,2.0,12.0,-73.9348,1.0,149
1.0,325.0,44.0,-73.90931,1.0,135
6.0,4.0,19.0,-73.9827,1.0,89
1.0,60.0,70.0,-73.88004,1.0,95
1.0,0.0,12.0,-73.95907,0.0,110
1.0,42.0,149.0,-73.79055,1.0,60
1.0,0.0,23.0,-73.98315,1.0,135
1.0,129.0,12.0,-73.95869,1.0,150
2.0,300.0,51.0,-73.95097,1.0,130
5.0,91.0,8.0,-73.96898,1.0,238
1.0,18.0,30.0,-73.92921,1.0,90
1.0,0.0,14.0,-73.99865,0.0,100
3.0,95.0,4.0,-73.93586,0.0,61
1.0,0.0,79.0,-74.00399,1.0,80
1.0,27.0,8.0,-73.97189,1.0,175
3.0,356.0,93.0,-74.07734,0.0,65
7.0,68.0,142.0,-73.91021,1.0,57
1.0,0.0,14.0,-74.00211,1.0,115
1.0,0.0,19.0,-73.98206,1.0,150
43.0,313.0,159.0,-73.75606,0.0,38
2.0,365.0,21.0,-73.91829,0.0,100
1.0,13.0,70.0,-73.87763,1.0,89
3.0,49.0,6.0,-73.956,0.0,85
2.0,291.0,2.0,-73.93832,0.0,81
1.0,0.0,10.0,-73.97896,1.0,86
1.0,83.0,2.0,-73.94143,0.0,60
2.0,89.0,6.0,-73.94214,0.0,60
1.0,2.0,6.0,-73.9168,0.0,30
12.0,360.0,39.0,-73.92821,2.0,30
3.0,332.0,6.0,-73.9406,0.0,60
2.0,48.0,44.0,-73.8994,1.0,94
91.0,157.0,28.0,-73.96111,1.0,125
1.0,161.0,50.0,-73.98801,1.0,300
1.0,0.0,2.0,-73.94999,1.0,80
1.0,0.0,7.0,-73.98325,0.0,100
1.0,38.0,23.0,-73.98159,1.0,124
1.0,302.0,15.0,-73.9564,0.0,60
7.0,285.0,37.0,-73.80736,0.0,32
1.0,332.0,19.0,-73.98457,1.0,399
6.0,326.0,37.0,-73.8142,0.0,70
1.0,74.0,19.0,-73.98013,1.0,200
3.0,314.0,21.0,-73.91694,0.0,55
1.0,0.0,6.0,-73.94715,0.0,100
1.0,99.0,27.0,-74.01035,1.0,290
1.0,0.0,20.0,-73.95419,0.0,65
10.0,359.0,4.0,-73.93775,0.0,55
1.0,1.0,28.0,-73.94757,1.0,125
1.0,305.0,37.0,-73.80086,1.0,99
2.0,343.0,27.0,-74.00223,1.0,2250
1.0,0.0,9.0,-73.99606,0.0,91
2.0,51.0,87.0,-73.86551,2.0,34
3.0,0.0,8.0,-73.98874,1.0,200
1.0,0.0,18.0,-73.92423,0.0,40
1.0,55.0,2.0,-73.95399,1.0,120
2.0,364.0,21.0,-73.90604,0.0,60
1.0,0.0,21.0,-73.94081,0.0,49
1.0,0.0,45.0,-73.95995,0.0,75
2.0,359.0,46.0,-73.77887,0.0,68
1.0,179.0,21.0,-73.92035,0.0,199
2.0,282.0,79.0,-74.00749,0.0,53
1.0,0.0,24.0,-73.95788,0.0,400
1.0,0.0,14.0,-73.99953,1.0,150
1.0,0.0,16.0,-73.98117,0.0,47
4.0,347.0,21.0,-73.90546,0.0,110
37.0,0.0,31.0,-73.90303,0.0,43
1.0,0.0,39.0,-73.91956,1.0,89
1.0,60.0,6.0,-73.93055,0.0,75
1.0,0.0,33.0,-73.99626,1.0,125
1.0,0.0,37.0,-73.82014,1.0,450
1.0,191.0,7.0,-73.98849,1.0,125
1.0,168.0,120.0,-73.78948,1.0,85
1.0,0.0,2.0,-73.93679,0.0,86
1.0,292.0,15.0,-73.9223,1.0,300
1.0,281.0,6.0,-73.95761,1.0,160
